Code,Country,Year,Income,AgeAMI,IncomeAMI,RecordsAMI,SexAMI,YearAMI,Age_AAI,Records_AAI,Sex_AAI,Year_AAI,Year_AMC,Team_AMC,NOC_AMC,Age_AMC,Sex_AMC,Records_AMC,Income_AMC,Year_AAC,Team_AAC,NOC_AAC,Age_AAC,Sex_AAC,Records_AAC,Income_AAC,Income_AAI
,,,,,,,,,,,,,,,,,,,,2016,Cyprus,CYP,30,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Cyprus,CYP,31,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Cyprus,CYP,32,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Cyprus,CYP,32,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Cyprus,CYP,33,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,16,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,17,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,18,F,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,19,M,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,20,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,21,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,21,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,22,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,22,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,23,F,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,23,M,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,24,F,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,24,M,8,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,25,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,25,M,9,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,26,F,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,27,F,5,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,27,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,28,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,28,M,7,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,29,F,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,29,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,30,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,30,M,5,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,31,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,31,M,8,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,32,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,32,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,33,M,5,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,34,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,35,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,35,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,36,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,37,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,38,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,40,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic,CZE,41,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic-1,CZE,29,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic-1,CZE,30,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic-2,CZE,29,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Czech Republic-2,CZE,31,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,16,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,17,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,18,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,19,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,19,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,20,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,20,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,21,F,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,21,M,9,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,22,F,8,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,22,M,5,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,23,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,23,M,9,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,24,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,24,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,25,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,25,M,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,26,F,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,26,M,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,27,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,27,M,8,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,28,F,7,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,28,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,29,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,29,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,30,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,30,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,31,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,31,M,8,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,32,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,32,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,33,F,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,33,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,34,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,34,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,35,M,5,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,36,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,37,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,37,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,38,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,40,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Denmark,DEN,41,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Djibouti,DJI,19,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Djibouti,DJI,19,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Djibouti,DJI,20,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Djibouti,DJI,21,M,2,LM,
,,,,,,,,,,,,,,,,,,,,2016,Djibouti,DJI,23,M,2,LM,
,,,,,,,,,,,,,,,,,,,,2016,Djibouti,DJI,29,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Dominica,DMA,22,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominica,DMA,28,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,17,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,18,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,19,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,20,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,21,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,21,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,22,M,3,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,23,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,23,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,24,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,24,M,3,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,26,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,26,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,27,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,27,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,29,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,30,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,31,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,36,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,48,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Dominican Republic,DOM,49,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,18,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,20,F,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,21,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,21,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,22,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,23,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,24,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,24,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,25,F,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,25,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,26,F,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,26,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,27,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,28,F,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,28,M,3,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,29,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,30,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,31,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,32,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,33,F,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,33,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,35,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,36,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,36,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,37,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Ecuador,ECU,41,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,15,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,16,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,17,F,3,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,18,F,8,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,18,M,2,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,19,F,8,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,19,M,3,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,20,F,8,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,20,M,4,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,21,F,4,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,21,M,5,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,22,F,3,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,22,M,5,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,23,F,3,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,23,M,7,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,24,M,6,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,25,F,6,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,25,M,11,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,26,M,4,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,27,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,27,M,6,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,28,M,12,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,29,M,5,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,30,M,4,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,31,M,2,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,32,M,3,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,34,M,2,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,35,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,35,M,3,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,36,M,2,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,37,M,2,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,39,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Egypt,EGY,41,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,El Salvador,ESA,18,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,El Salvador,ESA,20,M,3,LM,
,,,,,,,,,,,,,,,,,,,,2016,El Salvador,ESA,22,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,El Salvador,ESA,22,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,El Salvador,ESA,23,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,El Salvador,ESA,24,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,El Salvador,ESA,27,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,El Salvador,ESA,29,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Equatorial Guinea,GEQ,27,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Eritrea,ERI,18,M,2,L,
,,,,,,,,,,,,,,,,,,,,2016,Eritrea,ERI,20,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Eritrea,ERI,22,M,2,L,
,,,,,,,,,,,,,,,,,,,,2016,Eritrea,ERI,25,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Eritrea,ERI,27,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Eritrea,ERI,29,M,2,L,
,,,,,,,,,,,,,,,,,,,,2016,Eritrea,ERI,34,M,2,L,
,,,,,,,,,,,,,,,,,,,,2016,Eritrea,ERI,37,F,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,19,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,20,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,21,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,22,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,22,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,23,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,23,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,24,F,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,24,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,25,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,25,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,26,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,27,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,27,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,28,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,29,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,29,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,30,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,30,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,31,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,32,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,32,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,33,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,34,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,36,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,36,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Estonia,EST,37,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,18,F,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,18,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,19,F,3,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,19,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,20,F,3,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,20,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,21,F,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,21,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,22,F,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,22,M,5,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,24,F,2,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,24,M,4,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,25,F,3,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,25,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,26,F,2,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,26,M,2,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,27,M,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,28,F,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,29,F,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,30,F,1,L,
,,,,,,,,,,,,,,,,,,,,2016,Ethiopia,ETH,31,F,2,L,
,,,,,,,,,,,,,,,,,,,,2016,Federated States of Micronesia,FSM,18,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Federated States of Micronesia,FSM,22,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Federated States of Micronesia,FSM,24,M,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Federated States of Micronesia,FSM,25,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Federated States of Micronesia,FSM,30,F,1,LM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,15,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,18,F,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,19,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,20,F,3,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,20,M,3,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,21,M,8,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,22,M,5,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,23,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,24,F,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,24,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,25,F,3,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,25,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,26,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,27,M,2,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,28,F,4,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,28,M,6,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,29,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,30,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,32,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,33,F,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,34,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,35,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Fiji,FIJ,53,M,1,UM,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,18,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,19,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,20,M,7,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,21,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,22,F,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,22,M,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,23,F,6,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,23,M,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,24,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,25,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,25,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,26,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,27,F,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,27,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,28,F,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,28,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,29,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,30,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,31,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,31,M,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,32,F,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,32,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,33,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,34,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,35,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,36,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,36,M,3,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,37,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,Finland,FIN,45,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,15,F,5,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,16,F,3,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,17,F,7,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,18,F,1,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,19,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,19,M,2,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,20,F,6,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,20,M,4,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,21,F,23,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,21,M,19,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,22,F,18,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,22,M,10,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,23,F,19,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,23,M,10,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,24,F,17,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,24,M,29,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,25,F,12,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,25,M,30,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,26,F,17,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,26,M,16,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,27,F,11,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,27,M,25,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,28,F,15,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,28,M,27,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,29,F,16,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,29,M,24,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,30,F,11,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,30,M,7,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,31,F,7,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,31,M,23,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,32,F,4,H,
,,,,,,,,,,,,,,,,,,,,2016,France,FRA,32,M,16,H,
